v_tag_key1,v_tag_humidity,v_tag_key2,v_vibration,v_oee_h+1_cat,v_tag_key1_1m,v_tag_key2_1m
0,0.7999612967802762,0,2.1243851715804207,1,0.0,0.0
0,0.7988142710253311,0,2.095871765935048,1,0.0,0.0
0,0.7993210306251326,0,2.1297537916722926,1,0.0,0.0
0,0.7998816972464723,0,2.133836378505165,1,0.0,0.0
0,0.7993981880650581,0,2.149493475185418,1,0.0,0.0
0,0.7997520622746447,0,2.12639362801063,1,0.0,0.0
0,0.8000289279471214,0,2.1397458021309506,1,0.0,0.0
0,0.7988851580382801,0,2.1334605385579604,1,0.0,0.0
0,0.7997970510594234,0,2.15105951081216,1,0.0,0.0
0,0.798747540942051,0,2.168170242555442,1,0.0,0.0
0,0.7990331827446159,0,2.165918648828575,1,0.0,0.0
0,0.7982358808595612,0,2.136309244304852,1,0.0,0.0
0,0.7991184665340912,0,2.1667247804610668,1,0.0,0.0
0,0.7990793423455907,0,2.141232072137937,1,0.0,0.0
0,0.7993845930794725,0,2.179674328670194,1,0.0,0.0
0,0.8000057885871823,0,2.1638766607503745,1,0.0,0.0
0,0.7993369523262818,0,2.1902270992366453,1,0.0,0.0
0,0.800240465790272,0,2.2023843923406274,1,0.0,0.0
0,0.8003699552578897,0,2.1961066802377616,1,0.0,0.0
0,0.799425347134167,0,2.2065739313539274,1,0.0,0.0
0,0.8002842800021174,0,2.217460851646023,1,0.0,0.0
0,0.8005734966100304,0,2.2173562029352603,1,0.0,0.0
0,0.8002967729398851,0,2.1977270167358887,1,0.0,0.0
0,0.7995438495272463,0,2.1959375542895545,1,0.0,0.0
0,0.7992719579412355,0,2.229161147923484,1,0.0,0.0
0,0.8000273036939622,0,2.202418609720113,1,0.0,0.0
0,0.7992654394305041,0,2.195467163670341,1,0.0,0.0
0,0.7991638143653985,0,2.22098412317323,1,0.0,0.0
0,0.7988088510932276,0,2.2249469765972467,1,0.0,0.0
0,0.799050849915243,0,2.206088341176474,1,0.0,0.0
0,0.8002287176691042,0,2.2146730638910146,1,0.0,0.0
0,0.7994069864231018,0,2.22631252660093,1,0.0,0.0
0,0.7992411557628091,0,2.260967220550042,1,0.0,0.0
0,0.8000657387872693,0,2.2653080059154864,1,0.0,0.0
0,0.7992577317588003,0,2.241378364007035,1,0.0,0.0
0,0.799468322667296,0,2.256666986181145,1,0.0,0.0
0,0.7994239993171776,0,2.2544229637770563,1,0.0,0.0
0,0.8000760204688789,0,2.270094117474527,1,0.0,0.0
0,0.8003228248278376,0,2.2777540592968486,1,0.0,0.0
0,0.7995742277693026,0,2.287304800102535,1,0.0,0.0
0,0.7986158535125378,0,2.31091203577404,1,0.0,0.0
0,0.7977872067555525,0,2.288355795946558,1,0.0,0.0
0,0.7995558999346508,0,2.2929156619254343,1,0.0,0.0
0,0.7998196943197048,0,2.2880092386712327,1,0.0,0.0
0,0.7992025947877069,0,2.2808688786213724,1,0.0,0.0
0,0.800783124971781,0,2.2833978014250125,1,0.0,0.0
0,0.7998105727580094,0,2.2927191733445,1,0.0,0.0
0,0.7999791423674416,0,2.25500141229878,1,0.0,0.0
0,0.8006021103933251,0,2.2761068491029453,1,0.0,0.0
0,0.8001482312472453,0,2.287390243121424,1,0.0,0.0
0,0.8002389368574875,0,2.3267558424399986,1,0.0,0.0
0,0.7998307351135061,0,2.296534774541737,1,0.0,0.0
0,0.8002870163113553,0,2.306168397715483,1,0.0,0.0
0,0.7994949210165407,0,2.2702290917827868,1,0.0,0.0
0,0.7987426094576285,0,2.299604499940181,1,0.0,0.0
0,0.7983000861403833,0,2.2954906244063973,1,0.0,0.0
0,0.7995909096294317,0,2.2897832775954123,1,0.0,0.0
0,0.7980258961545795,0,2.3177412186509043,1,0.0,0.0
0,0.7996599504487405,0,2.296779377744094,1,0.0,0.0
0,0.79696942754143,0,2.2804367754699464,1,0.0,0.0
0,0.7981735066966199,0,2.286206817166241,1,0.0,0.0
0,0.7984740224284084,0,2.2876141834424333,1,0.0,0.0
0,0.7975026692002457,0,2.311282008297418,1,0.0,0.0
0,0.7976034909372077,0,2.3121138879192533,1,0.0,0.0
0,0.7965878550815966,0,2.322134631453954,1,0.0,0.0
0,0.7964777385797872,0,2.3321619373988507,1,0.0,0.0
0,0.7981619033150519,0,2.368286417784842,1,0.0,0.0
0,0.7973127787664873,0,2.349370329257095,1,0.0,0.0
0,0.7979236350908891,0,2.325005083199787,1,0.0,0.0
0,0.7972364393367646,0,2.3507501921871614,1,0.0,0.0
0,0.7972003872576687,0,2.345865220535561,1,0.0,0.0
0,0.7972679143139331,0,2.3513856161797078,1,0.0,0.0
0,0.7962409381682484,0,2.361013895098679,1,0.0,0.0
0,0.7970717072795372,0,2.375900506656665,1,0.0,0.0
0,0.7958606872136404,0,2.377007490832952,1,0.0,0.0
0,0.7962553134270979,0,2.388180307593004,1,0.0,0.0
0,0.7962061406484038,0,2.3846739891364344,1,0.0,0.0
0,0.7973034812735738,0,2.390037640992977,1,0.0,0.0
0,0.7982572527184816,0,2.3791651570312204,1,0.0,0.0
0,0.7970985677147645,0,2.3770333323200825,1,0.0,0.0
0,0.7968763586605621,0,2.347701867141128,1,0.0,0.0
0,0.7975331972981567,0,2.3937461569757077,1,0.0,0.0
0,0.79654235254654,0,2.3805520876945017,1,0.0,0.0
0,0.7969353147459235,0,2.371738501720162,1,0.0,0.0
0,0.7963403559503289,0,2.3842625862492643,1,0.0,0.0
0,0.7967071653983554,0,2.381557598510164,1,0.0,0.0
0,0.7984833104474998,0,2.4147628816472,1,0.0,0.0
0,0.7987488560186722,0,2.3900681386644367,1,0.0,0.0
0,0.7987049476337562,0,2.4019257418528395,1,0.0,0.0
0,0.7976101886460925,0,2.4120884207919246,1,0.0,0.0
0,0.7979015877777567,0,2.4047401511191024,1,0.0,0.0
0,0.7981217755867775,0,2.405355498141029,1,0.0,0.0
0,0.7979054958834738,0,2.417723836806714,1,0.0,0.0
0,0.7977511949477082,0,2.4129017184456494,1,0.0,0.0
0,0.797276068989025,0,2.449974148608432,1,0.0,0.0
0,0.7975395074017453,0,2.4396511419629703,1,0.0,0.0
0,0.7960671002085364,0,2.4424345079932204,1,0.0,0.0
0,0.7973116013062395,0,2.4206557457494986,1,0.0,0.0
0,0.7962253062492035,0,2.46075505222932,1,0.0,0.0
0,0.7956891662073831,0,2.450925440603237,1,0.0,0.0
0,0.7954795854558269,0,2.440853050897107,1,0.0,0.0
0,0.7955337479821436,0,2.462480909886903,1,0.0,0.0
0,0.7967627407410193,0,2.4242278460233866,1,0.0,0.0
0,0.7950182985108566,0,2.4578877907558088,1,0.0,0.0
0,0.7950098442826443,0,2.4576337888824016,1,0.0,0.0
0,0.794587398511162,0,2.4544555068289404,1,0.0,0.0
0,0.7959093077801941,0,2.4667816466435046,1,0.0,0.0
0,0.794673479754852,0,2.4885653771994893,1,0.0,0.0
0,0.7957019542943704,0,2.4878977925590924,1,0.0,0.0
0,0.7961077450469176,0,2.492448925060061,1,0.0,0.0
0,0.794972138495253,0,2.484885900627652,1,0.0,0.0
0,0.7954712736347533,0,2.4813244985614444,1,0.0,0.0
0,0.7966231137592774,0,2.497960499079361,1,0.0,0.0
0,0.7959701092828492,0,2.482672084479743,1,0.0,0.0
0,0.7956318931431806,0,2.4976035624264097,1,0.0,0.0
0,0.7959561961504598,0,2.5102817625100324,1,0.0,0.0
0,0.79519095416126,0,2.537202119892701,1,0.0,0.0
0,0.7953296752230666,0,2.528020032955456,1,0.0,0.0
0,0.795689128697708,0,2.5115417653665317,1,0.0,0.0
0,0.795198822958277,0,2.538418714899701,1,0.0,0.0
0,0.7949276080636153,0,2.5240329764645124,1,0.0,0.0
0,0.7954019162502745,0,2.503659795719216,1,0.0,0.0
0,0.7947273843384628,0,2.50520888596224,1,0.0,0.0
0,0.7952134111534448,0,2.483274909671489,1,0.0,0.0
0,0.7942011461532102,0,2.5255189946709566,1,0.0,0.0
0,0.7944733022796857,0,2.5106688475737755,1,0.0,0.0
0,0.7945328105370175,0,2.4963045246043687,1,0.0,0.0
0,0.793705683418744,0,2.489582295352916,1,0.0,0.0
0,0.7931770552976858,0,2.4803787488095432,1,0.0,0.0
0,0.7946554371185757,0,2.4694497623084986,1,0.0,0.0
0,0.7941541305690509,0,2.49564715111114,1,0.0,0.0
0,0.7943090312985641,0,2.4696921207139293,1,0.0,0.0
0,0.7932890552706096,0,2.4823729801192216,1,0.0,0.0
0,0.7935748835279509,0,2.465544815833237,1,0.0,0.0
0,0.7948955183896512,0,2.479232716466106,1,0.0,0.0
0,0.7931618420860167,0,2.4646409105707665,1,0.0,0.0
0,0.7943754510554776,0,2.462704251729818,1,0.0,0.0
0,0.7952352105925645,0,2.4755666527782534,1,0.0,0.0
0,0.7931826588796975,0,2.480727857972145,1,0.0,0.0
0,0.7950034244441379,0,2.487165440431596,1,0.0,0.0
0,0.7930994050198161,0,2.4765777773056787,1,0.0,0.0
0,0.7942487060000744,0,2.5004319841606897,1,0.0,0.0
0,0.7939940267367013,0,2.4958446689568774,1,0.0,0.0
0,0.7933701275456579,0,2.492876770675458,1,0.0,0.0
0,0.7937721015947076,0,2.480304444863517,1,0.0,0.0
0,0.7941965107308505,0,2.4746703855445555,1,0.0,0.0
0,0.7936029771298415,0,2.500637104823762,1,0.0,0.0
0,0.7920102677910177,0,2.503350044361345,1,0.0,0.0
0,0.7928972529389924,0,2.5484074227287814,1,0.0,0.0
0,0.7929503622897334,0,2.5248964625677592,1,0.0,0.0
0,0.793573361215712,0,2.5263608250841694,1,0.0,0.0
0,0.7935960169145938,0,2.508423384431775,1,0.0,0.0
0,0.7927866553666063,0,2.5043738268087137,1,0.0,0.0
0,0.7922930488544201,0,2.5023362663887,1,0.0,0.0
0,0.7932932144494929,0,2.499188535282553,1,0.0,0.0
0,0.7937468731966674,0,2.5004292246745266,1,0.0,0.0
0,0.7931954371917818,0,2.480778324328712,1,0.0,0.0
0,0.7932231256510764,0,2.455077746811305,1,0.0,0.0
0,0.7927647356846792,0,2.448842274366361,1,0.0,0.0
0,0.7922216036710067,0,2.4424300523950606,1,0.0,0.0
0,0.7924847023434135,0,2.4340438193781573,1,0.0,0.0
0,0.7913353615732341,0,2.433546197111851,1,0.0,0.0
0,0.7909651602953695,0,2.4549874152348847,1,0.0,0.0
0,0.7917906390130447,0,2.4355599581271594,1,0.0,0.0
0,0.7915154837702002,0,2.445114528075768,1,0.0,0.0
0,0.7917174212281984,0,2.447816132968329,1,0.0,0.0
0,0.7918299115740441,0,2.4535760860773306,1,0.0,0.0
0,0.7920000851543518,0,2.448039336374599,1,0.0,0.0
0,0.7927286125965173,0,2.454939323917733,1,0.0,0.0
0,0.792998476644412,0,2.435512472980872,1,0.0,0.0
0,0.792751184601671,0,2.434284430797992,1,0.0,0.0
0,0.7920062053061344,0,2.4103499337353176,1,0.0,0.0
0,0.7917979376157236,0,2.446249820619101,1,0.0,0.0
0,0.7920423730273899,0,2.4420088597322525,1,0.0,0.0
0,0.7923013740996029,0,2.433411535927548,1,0.0,0.0
0,0.792373707233908,0,2.442850747348184,1,0.0,0.0
0,0.7914756260782077,0,2.450855649408768,1,0.0,0.0
0,0.7918572051041943,0,2.429034651028932,1,0.0,0.0
0,0.7915226485380414,0,2.4092102108473723,1,0.0,0.0
0,0.7924882046562963,0,2.4302185379358345,1,0.0,0.0
0,0.7919857948766544,0,2.434372900191122,1,0.0,0.0
0,0.7914886058338942,0,2.4386755360867687,1,0.0,0.0
0,0.7927277509264962,0,2.455641033264812,1,0.0,0.0
0,0.791018635431103,0,2.4562418662327685,1,0.0,0.0
0,0.792030871400487,0,2.462156372846561,1,0.0,0.0
0,0.7921906257061766,0,2.454432764268444,1,0.0,0.0
0,0.792503431314502,0,2.460682693194998,1,0.0,0.0
0,0.792442823360838,0,2.4710530831468054,1,0.0,0.0
0,0.7915453509183694,0,2.457138936045776,1,0.0,0.0
0,0.7914220512773064,0,2.47869715894763,1,0.0,0.0
0,0.7918972650542977,0,2.4613916567127894,1,0.0,0.0
0,0.7913240635817697,0,2.4509194026931973,1,0.0,0.0
0,0.7908774345885157,0,2.44756803725839,1,0.0,0.0
0,0.7919176001443372,0,2.4569568731309306,1,0.0,0.0
0,0.7921301699802781,0,2.4406341303962287,1,0.0,0.0
0,0.7916587740479594,0,2.4325143149897137,1,0.0,0.0
0,0.7916392554861668,0,2.413470047658237,1,0.0,0.0
0,0.79043049444257,0,2.4255067484724644,1,0.0,0.0
0,0.7909093871766629,0,2.4280852255338763,1,0.0,0.0
0,0.7920607137270919,0,2.450415417891235,1,0.0,0.0
0,0.7912267462877459,0,2.4250206168273047,1,0.0,0.0
0,0.7917027669775294,0,2.4027178776081994,1,0.0,0.0
0,0.7913636478468642,0,2.3932223575709792,1,0.0,0.0
0,0.7914691707415987,0,2.426235923041311,1,0.0,0.0
0,0.7922211381096183,0,2.4316136532432653,1,0.0,0.0
0,0.7912970229232047,0,2.433928316687472,1,0.0,0.0
0,0.7920297194875263,0,2.3990523987100363,1,0.0,0.0
0,0.7917615292135965,0,2.4226765365130247,1,0.0,0.0
0,0.7918818344344486,0,2.409599759535913,1,0.0,0.0
0,0.7918844922540379,0,2.422494994910421,1,0.0,0.0
0,0.7916948060990042,0,2.3866389356952817,1,0.0,0.0
0,0.7912282217413837,0,2.388898012044255,1,0.0,0.0
0,0.7924922986324078,0,2.410863634114358,1,0.0,0.0
0,0.7922913158712599,0,2.4148235878604893,1,0.0,0.0
0,0.7912396563864124,0,2.396052367614365,1,0.0,0.0
0,0.792600730814265,0,2.396484719902259,1,0.0,0.0
0,0.7924150567103823,0,2.389485099992561,1,0.0,0.0
0,0.7928458658708675,0,2.3923206359961102,1,0.0,0.0
0,0.7915511684896954,0,2.3820812797662616,1,0.0,0.0
0,0.7917768026995855,0,2.3704131532554014,1,0.0,0.0
0,0.7926257605222318,0,2.3864098467266945,1,0.0,0.0
0,0.7922227891037003,0,2.3634402056607104,1,0.0,0.0
0,0.7919106186146347,0,2.388496425008756,1,0.0,0.0
0,0.7910037591818171,0,2.380790421715108,1,0.0,0.0
0,0.7917005147327209,0,2.3683983430445843,1,0.0,0.0
0,0.7920810084329021,0,2.383124746901402,1,0.0,0.0
0,0.7909868944337697,0,2.388405872767718,1,0.0,0.0
0,0.790658623510388,0,2.3879547023503376,1,0.0,0.0
0,0.7919363092526231,0,2.4142747833367,1,0.0,0.0
0,0.7905734168936064,0,2.4064432472881605,1,0.0,0.0
0,0.7908588338067856,0,2.396335956245157,1,0.0,0.0
0,0.7910806174430649,0,2.376920351927011,1,0.0,0.0
0,0.7909490184269097,0,2.4053089779466545,1,0.0,0.0
0,0.7920914639815781,0,2.412664496219466,1,0.0,0.0
0,0.7906662490673146,0,2.387465138143694,1,0.0,0.0
0,0.7906946460545976,0,2.4133617448739937,1,0.0,0.0
0,0.7909537482415266,0,2.4154501642714936,1,0.0,0.0
0,0.7904503197447645,0,2.3836858213359378,1,0.0,0.0
0,0.7905050297128438,0,2.371588666092566,1,0.0,0.0
0,0.7913973309274849,0,2.3652220465877707,1,0.0,0.0
0,0.791364042158301,0,2.375126390439001,1,0.0,0.0
0,0.7907221312391828,0,2.392249245745389,1,0.0,0.0
0,0.7899047837528347,0,2.401226691819452,1,0.0,0.0
0,0.790596968196283,0,2.415988508682323,1,0.0,0.0
0,0.7904703407901155,0,2.422617610575362,1,0.0,0.0
0,0.7903650673129602,0,2.4244954380086705,1,0.0,0.0
0,0.7911845685314307,0,2.4114031861536165,1,0.0,0.0
0,0.7909223343720062,0,2.4218626902326803,1,0.0,0.0
0,0.7907350527846198,0,2.4272610732262283,1,0.0,0.0
0,0.7903732129382555,0,2.4585885897166047,1,0.0,0.0
0,0.7908797961078959,0,2.446146013882278,1,0.0,0.0
0,0.7901611290084147,0,2.45581820647371,1,0.0,0.0
0,0.790501300263322,0,2.445511684367638,1,0.0,0.0
0,0.7910827735774046,0,2.4547768964814534,1,0.0,0.0
0,0.7910649114875147,0,2.4305935283913507,1,0.0,0.0
0,0.7914585509694849,0,2.439057862091953,1,0.0,0.0
0,0.7905138746063712,0,2.4566094192666657,1,0.0,0.0
0,0.7913763314301915,0,2.447807669531436,1,0.0,0.0
0,0.7905580614394795,0,2.4439425321445043,1,0.0,0.0
0,0.7904571145989863,0,2.4431802159938663,1,0.0,0.0
0,0.7894403475617534,0,2.4507803033606432,1,0.0,0.0
0,0.7912781544799943,0,2.443041543763715,1,0.0,0.0
0,0.7902089297561768,0,2.4596477939812487,1,0.0,0.0
0,0.790279687106838,0,2.4425184563770475,1,0.0,0.0
0,0.7907583517396598,0,2.424235333216491,1,0.0,0.0
0,0.7914019281782294,0,2.433279428601444,1,0.0,0.0
0,0.7905145830108541,0,2.4447170476168094,1,0.0,0.0
0,0.7905811369168741,0,2.447006051916239,1,0.0,0.0
0,0.7898650922005842,0,2.4534670377082564,1,0.0,0.0
0,0.7898113391417064,0,2.4523903363818915,1,0.0,0.0
0,0.7907750370929031,0,2.453135856845228,1,0.0,0.0
0,0.7891487029432047,0,2.437462309782068,1,0.0,0.0
0,0.7893242121478573,0,2.445762233057972,1,0.0,0.0
0,0.7900848708532083,0,2.455049915342479,1,0.0,0.0
0,0.7890021657664297,0,2.437221684912364,1,0.0,0.0
0,0.7891329132133776,0,2.4316460158575937,1,0.0,0.0
0,0.7896786481136733,0,2.411211639953472,1,0.0,0.0
0,0.7891259459162632,0,2.4438339242355163,1,0.0,0.0
0,0.7890406607069054,0,2.442425606936036,1,0.0,0.0
0,0.7879025427892653,0,2.426903298751467,1,0.0,0.0
0,0.7892165963424508,0,2.443029990234272,1,0.0,0.0
0,0.7883113180472056,0,2.4460812362454667,1,0.0,0.0
0,0.7895638132422121,0,2.4233089464971687,1,0.0,0.0
0,0.7902557025665766,0,2.450071023862571,1,0.0,0.0
0,0.7911977271690852,0,2.436227639437204,1,0.0,0.0
0,0.7904770362794572,0,2.4285042328398845,1,0.0,0.0
0,0.7914003481418408,0,2.418042525946777,1,0.0,0.0
0,0.7919887383709577,0,2.437645149354341,1,0.0,0.0
0,0.790362511931343,0,2.422945133044209,1,0.0,0.0
0,0.7915976237690587,0,2.410701348364599,1,0.0,0.0
0,0.7914712804103592,0,2.418569642422564,1,0.0,0.0
0,0.7907790626886152,0,2.4133454283665468,1,0.0,0.0
0,0.7913579204693257,0,2.3925626227298267,1,0.0,0.0
0,0.7913400796171202,0,2.380473549607476,1,0.0,0.0
0,0.7903104400797115,0,2.4029874480546205,1,0.0,0.0
0,0.7909627272992085,0,2.400099567368307,1,0.0,0.0
0,0.7889144620567927,0,2.4047457782707307,1,0.0,0.0
0,0.7913476629518436,0,2.426252526005761,1,0.0,0.0
0,0.7905306549762696,0,2.4215201361055825,1,0.0,0.0
0,0.7908845786747126,0,2.430074490024126,1,0.0,0.0
0,0.7907129990598041,0,2.444546202385741,1,0.0,0.0
0,0.7912633310710951,0,2.434925809590122,1,0.0,0.0
0,0.7909440039555308,0,2.4424493734519213,1,0.0,0.0
0,0.7904616258570746,0,2.449208455192261,1,0.0,0.0
0,0.7911903610846901,0,2.440672897817425,1,0.0,0.0
0,0.7914755237421622,0,2.4452517336738926,1,0.0,0.0
0,0.7905505646736318,0,2.4662536877988552,1,0.0,0.0
0,0.7898035936575183,0,2.47298173637944,1,0.0,0.0
0,0.7898619825218283,0,2.480674815327514,1,0.0,0.0
0,0.7904659147746226,0,2.464051335042817,1,0.0,0.0
0,0.7894653334530476,0,2.4728944172661977,1,0.0,0.0
0,0.7903725625144111,0,2.4710598443073133,1,0.0,0.0
0,0.7916028346056977,0,2.4762988502735097,1,0.0,0.0
0,0.7907259425360716,0,2.4440054980235835,1,0.0,0.0
0,0.7909786281501804,0,2.470612722190016,1,0.0,0.0
0,0.7905278448234269,0,2.477473454824371,1,0.0,0.0
0,0.7909211879163077,0,2.483968011540052,1,0.0,0.0
0,0.790967937045843,0,2.4739676608929586,1,0.0,0.0
0,0.7906462739139347,0,2.462288434102543,1,0.0,0.0
0,0.7903035711769031,0,2.4712470531734136,1,0.0,0.0
0,0.7906066430841708,0,2.503759710416315,1,0.0,0.0
0,0.7896547369595831,0,2.483417686532829,1,0.0,0.0
0,0.789721831726908,0,2.508369919193672,1,0.0,0.0
0,0.7899341278537959,0,2.479127343919622,1,0.0,0.0
0,0.789149364733644,0,2.504773037459629,1,0.0,0.0
0,0.789317386466291,0,2.4893632142499884,1,0.0,0.0
0,0.7881593663479374,0,2.523046845518629,1,0.0,0.0
0,0.7886617369821304,0,2.5096171577353195,1,0.0,0.0
0,0.7891802367818925,0,2.5209312242965325,1,0.0,0.0
0,0.7885888300080224,0,2.5039198341572337,1,0.0,0.0
0,0.789127202695528,0,2.5073518138693784,1,0.0,0.0
0,0.7887443239928276,0,2.5365397416716937,1,0.0,0.0
0,0.7892213026552347,0,2.5413592325223138,1,0.0,0.0
0,0.7885862235200618,0,2.524634605117799,1,0.0,0.0
0,0.788376022090105,0,2.5260630503461003,1,0.0,0.0
0,0.7887044943234404,0,2.5374580204086428,1,0.0,0.0
0,0.7883041286944577,0,2.5333204085508534,1,0.0,0.0
0,0.7891176371379154,0,2.536139034742286,1,0.0,0.0
0,0.7883912987101188,0,2.5544969758430365,1,0.0,0.0
0,0.7890688629387169,0,2.558998229204616,1,0.0,0.0
0,0.789631706596405,0,2.564409321574745,1,0.0,0.0
0,0.7894774611063774,0,2.571736488059256,1,0.0,0.0
0,0.7897636340003513,0,2.567959004550965,1,0.0,0.0
0,0.7893720501989364,0,2.539926236811068,1,0.0,0.0
0,0.7893938485924893,0,2.540414880929098,1,0.0,0.0
0,0.787925833542319,0,2.529279936720338,1,0.0,0.0
0,0.7881146227220148,0,2.5315045217235728,1,0.0,0.0
0,0.7880232348768232,0,2.5333811567249045,1,0.0,0.0
0,0.786996966220175,0,2.527420726746497,1,0.0,0.0
0,0.787170123753561,0,2.493937473928835,1,0.0,0.0
0,0.787319854059088,0,2.508238717836712,1,0.0,0.0
0,0.7865027012195451,0,2.49789481550764,1,0.0,0.0
0,0.7869871584186136,0,2.480153042928395,1,0.0,0.0
0,0.7872126012061206,0,2.498684885383425,1,0.0,0.0
0,0.7876245454322768,0,2.4806241623665346,1,0.0,0.0
0,0.7882377736290154,0,2.48076636925904,1,0.0,0.0
0,0.7882916761838895,0,2.5189474860343872,1,0.0,0.0
0,0.7879390838385046,0,2.494119328837257,1,0.0,0.0
0,0.7883631258341197,0,2.4901736064620112,1,0.0,0.0
0,0.7869456005024934,0,2.49885608163088,1,0.0,0.0
0,0.7874112159098811,0,2.492575782551941,1,0.0,0.0
0,0.7885274180883765,0,2.5071333809458523,1,0.0,0.0
0,0.7893412433168322,0,2.496591587944723,1,0.0,0.0
0,0.7885048469614736,0,2.5238110148263195,1,0.0,0.0
0,0.7877545485085523,0,2.5021814908177977,1,0.0,0.0
0,0.7889247236497235,0,2.53237698713357,1,0.0,0.0
0,0.7892877682449752,0,2.5484600660318635,1,0.0,0.0
0,0.7893028163639457,0,2.550818500414152,1,0.0,0.0
0,0.7893993831391726,0,2.5403832637020054,1,0.0,0.0
0,0.7890396664173593,0,2.5255667653493745,1,0.0,0.0
0,0.7894525912722612,0,2.5193608849171447,1,0.0,0.0
0,0.7893605203608176,0,2.534415814323844,1,0.0,0.0
0,0.789449732675508,0,2.54841184039347,1,0.0,0.0
0,0.7901035789978976,0,2.554022196511868,1,0.0,0.0
0,0.789808345543336,0,2.531388535553093,1,0.0,0.0
0,0.789523017143961,0,2.526746264090066,1,0.0,0.0
0,0.7891370716156588,0,2.5234629316075923,1,0.0,0.0
0,0.7897110845995956,0,2.526882010842134,1,0.0,0.0
0,0.7902614418235482,0,2.505704471916148,1,0.0,0.0
0,0.7910961492821922,0,2.522075052246831,1,0.0,0.0
0,0.7900834540012657,0,2.5328174033745783,1,0.0,0.0
0,0.7897418094477341,0,2.559654912021229,1,0.0,0.0
0,0.7901910181575243,0,2.5627578060269904,1,0.0,0.0
0,0.7903101051566136,0,2.557093419001851,1,0.0,0.0
0,0.7898632818107408,0,2.5457039767983427,1,0.0,0.0
0,0.7905049770744892,0,2.5452361407745,1,0.0,0.0
0,0.7898645623444092,0,2.5339679466852614,1,0.0,0.0
0,0.7901296597083776,0,2.53456856906576,1,0.0,0.0
0,0.7901643601012586,0,2.523329164955608,1,0.0,0.0
0,0.7899593715846385,0,2.502975454603443,1,0.0,0.0
0,0.7889245076233151,0,2.4911189340852107,1,0.0,0.0
0,0.7887206514195226,0,2.519184062370273,1,0.0,0.0
0,0.7899644223986224,0,2.493096094031693,1,0.0,0.0
0,0.7889249437876197,0,2.4752340811864304,1,0.0,0.0
0,0.7881389686992686,0,2.47778302616285,1,0.0,0.0
0,0.7897374446934096,0,2.4795391893304197,1,0.0,0.0
0,0.7887002597104507,0,2.5040965677154348,1,0.0,0.0
0,0.7885639102030125,0,2.493571256379284,1,0.0,0.0
0,0.7886192090562608,0,2.4849932446498366,1,0.0,0.0
0,0.7872764369210595,0,2.48852019105151,1,0.0,0.0
0,0.7891523577635418,0,2.4967077225416183,1,0.0,0.0
0,0.7884623582631785,0,2.4984661497710623,1,0.0,0.0
0,0.7889257983506361,0,2.493859803452064,1,0.0,0.0
0,0.7885770985234982,0,2.5310939227759164,1,0.0,0.0
0,0.7894978528731038,0,2.510439531702493,1,0.0,0.0
